table_schema,table_name,column_name,description
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_021_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_021_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_021_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_021_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_021_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_021_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_021_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_021_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_021_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_021_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_021_day__transient_unqualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_021_day__transient_unqualified,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_021_day__two_queen_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_021_day__two_queen_guestroom_ada,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__commissioner_suite,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__complimentary,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__complimentary,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__deluxe_king,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__foundation_king,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__foundation_king_ada,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__foundation_two_queen,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__group_wedding,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__group_wedding,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__junior_suite,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__king_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__secretary_suite,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_030_day__transient_unqualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_030_day__transient_unqualified,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__two_queen_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_030_day__two_queen_guestroom_ada,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__commissioner_suite,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__complimentary,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__complimentary,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__deluxe_king,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__foundation_king,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__foundation_king_ada,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__foundation_two_queen,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__group_wedding,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__group_wedding,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__junior_suite,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__king_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__secretary_suite,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_060_day__transient_unqualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_060_day__transient_unqualified,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__two_queen_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_060_day__two_queen_guestroom_ada,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__commissioner_suite,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__complimentary,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__complimentary,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__deluxe_king,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__foundation_king,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__foundation_king_ada,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__foundation_two_queen,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__group_wedding,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__group_wedding,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__junior_suite,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__king_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__secretary_suite,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_090_day__transient_unqualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_090_day__transient_unqualified,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__two_queen_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_090_day__two_queen_guestroom_ada,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__commissioner_suite,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__complimentary,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__complimentary,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__deluxe_king,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__foundation_king,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__foundation_king_ada,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__foundation_two_queen,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_association,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_citywide,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_corporate,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_entertainment,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_smerf,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_social,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_tour,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__group_wedding,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__group_wedding,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__junior_suite,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__king_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__secretary_suite,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_consortia,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_government,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_negotiated,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_opaque,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_package,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_packages,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_promotion,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_qualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_retail,
dev_hotel_analytics,vw_pace_segment_change_by_period_current,rev_otb_chg_120_day__transient_unqualified,
dev_hotel_analytics,vw_pace_segment_change_by_period_monthly_current,rev_otb_chg_120_day__transient_unqualified,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__two_queen_guestroom,
dev_hotel_analytics,vw_pace_roomtype_change_by_period_current,rev_otb_chg_120_day__two_queen_guestroom_ada,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_complimentary,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_association,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_citywide,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_corporate,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_entertainment,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_government,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_smerf,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_social,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_tour,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_group_wedding,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_consortia,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_government,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_negotiated,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_opaque,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_package,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_packages,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_promotion,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_qualified,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_retail,
dev_hotel_analytics,fct_pacing_all_windows,rev_otb_transient_unqualified,
dev_hotel_costar,MonthlyStar,rev_pct_chg,Revenue Percentage Change
dev_hotel_costar,MonthlyStar,rev_pct_chg_py,Revenue Percentage Change Prior Year
dev_hotel_costar,MonthlyStar,rev_pct_chg_ytd,Revenue Percentage Change Year to Date
dev_hotel_costar,MonthlyStar,rev_pct_chg_ytd_py,Revenue Percentage Change Year to Date Prior Year
dev_hotel_costar,MonthlyStar,rev_py,Revenue Actualized Prior Year
dev_hotel_costar,DayStar,rev_py,Total room revenue
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y,The revenue booked for the same time two years ago.
dev_hotel_analytics,snap_pace_segment,rev_st2y,The revenue on the books for the stay date at the same time two years ago.
dev_hotel_analytics,vw_pace_roomtype,rev_st2y,The revenue on the books for the same stay date two years ago.
dev_hotel_analytics,snap_pace_roomtype,rev_st2y,The revenue booked for the same stay date two years ago.
dev_hotel_analytics,vw_pace_roomtype_current,rev_st2y,
dev_hotel_analytics,vw_pace_segment,rev_st2y,
dev_hotel_analytics,vw_pace_segment_current,rev_st2y,
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__complimentary,The revenue from complimentary rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_association,The revenue from group association rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_citywide,The revenue from group citywide rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_corporate,The revenue from group corporate rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_entertainment,The revenue from group entertainment rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_government,The revenue from group government rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_smerf,The revenue from group SMERF rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_social,The revenue from group social rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_tour,The revenue from group tour rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__group_wedding,The revenue from group wedding rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_consortia,The revenue from transient consortia rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_government,The revenue from transient government rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_negotiated,The revenue from transient negotiated rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_opaque,The revenue from transient opaque rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_package,The revenue from transient package rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_packages,The revenue from transient packages rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_promotion,The revenue from transient promotion rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_qualified,The revenue from transient qualified rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_retail,The revenue from transient retail rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_monthly,rev_st2y__transient_unqualified,The revenue from transient unqualified rooms for the same time two years ago.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_120_day,The change in revenue same time two years ago over 120 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_14_day,The change in revenue same time two years ago over 14 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_1_day,The change in revenue same time two years ago over 1 day.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_21_day,The change in revenue same time two years ago over 21 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_30_day,The change in revenue same time two years ago over 30 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_3_day,The change in revenue same time two years ago over 3 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_60_day,The change in revenue same time two years ago over 60 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_7_day,The change in revenue same time two years ago over 7 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_st2y_change_90_day,The change in revenue same time two years ago over 90 days.
dev_hotel_analytics,vw_pace_segment_change_by_period,rev_stly,The revenue booked for the same time last year.
dev_hotel_analytics,snap_pace_segment,rev_stly,The revenue on the books for the stay date at the same time last year.
dev_hotel_analytics,vw_pace_roomtype,rev_stly,The revenue on the books for the same stay date last year.
dev_hotel_analytics,snap_pace_roomtype,rev_stly,The revenue booked for the same stay date last year.
dev_hotel_analytics,vw_pace_roomtype_current,rev_stly,
